image_id,species,farm_location,disease_label,resolution,bounding_box_count,data_source,source_url,split
TN-AQ-IMG-0001.jpg,Lates calcarifer,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0008.jpg,Penaeus vannamei,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0021.jpg,Lates calcarifer,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0030.jpg,Oreochromis niloticus,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0046.jpg,Oreochromis niloticus,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0049.jpg,Lates calcarifer,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0043.jpg,Penaeus monodon,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0011.jpg,Penaeus monodon,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0017.jpg,Lates calcarifer,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0010.jpg,Oreochromis niloticus,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0033.jpg,Lates calcarifer,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0035.jpg,Penaeus monodon,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0009.jpg,Lates calcarifer,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0040.jpg,Penaeus vannamei,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0039.jpg,Penaeus monodon,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0034.jpg,Oreochromis niloticus,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0032.jpg,Penaeus vannamei,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0056.jpg,Penaeus vannamei,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0048.jpg,Penaeus vannamei,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0004.jpg,Penaeus vannamei,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0037.jpg,Lates calcarifer,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0014.jpg,Oreochromis niloticus,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0051.jpg,Penaeus monodon,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0019.jpg,Penaeus monodon,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0015.jpg,Penaeus monodon,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0053.jpg,Lates calcarifer,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0007.jpg,Penaeus monodon,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0028.jpg,Penaeus vannamei,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0029.jpg,Lates calcarifer,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0016.jpg,Penaeus vannamei,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0018.jpg,Oreochromis niloticus,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0013.jpg,Lates calcarifer,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0057.jpg,Lates calcarifer,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0022.jpg,Oreochromis niloticus,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0023.jpg,Penaeus monodon,"Farm Cluster 4, Cuddalore TN",Vibrio_Lesion,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0026.jpg,Oreochromis niloticus,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0044.jpg,Penaeus vannamei,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0006.jpg,Oreochromis niloticus,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0002.jpg,Oreochromis niloticus,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0027.jpg,Penaeus monodon,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0024.jpg,Penaeus vannamei,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0055.jpg,Penaeus monodon,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,train
TN-AQ-IMG-0005.jpg,Lates calcarifer,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
TN-AQ-IMG-0054.jpg,Oreochromis niloticus,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,3,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
TN-AQ-IMG-0059.jpg,Penaeus monodon,"Farm Cluster 5, Cuddalore TN",Gill_Rot,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
TN-AQ-IMG-0031.jpg,Penaeus monodon,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
TN-AQ-IMG-0025.jpg,Lates calcarifer,"Farm Cluster 1, Cuddalore TN",Healthy,1920x1080,2,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
TN-AQ-IMG-0052.jpg,Penaeus vannamei,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
TN-AQ-IMG-0047.jpg,Penaeus monodon,"Farm Cluster 3, Cuddalore TN",EHP_Growth_Stunted,1920x1080,4,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
TN-AQ-IMG-0036.jpg,Penaeus vannamei,"Farm Cluster 2, Cuddalore TN",WSSV_Infected,1920x1080,1,Roboflow Universe / Roboflow,https://universe.roboflow.com/search?q=fish | https://roboflow.com,val
