image_id,class_name,bbox_yolo_format,confidence_score,paper_citation,source_url
FISHNET-TN-001.png,WSSV_Infected,0.2 0.2 0.35 0.42,0.85,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-002.png,EHP_Growth_Stunted,0.3 0.3 0.35 0.42,0.9,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-003.png,Vibrio_Lesion,0.4 0.4 0.35 0.42,0.87,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-004.png,Gill_Rot,0.5 0.5 0.35 0.42,0.85,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-005.png,Healthy,0.6 0.6 0.35 0.42,0.96,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-006.png,WSSV_Infected,0.7 0.7 0.35 0.42,0.91,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-007.png,EHP_Growth_Stunted,0.8 0.8 0.35 0.42,0.89,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-008.png,Vibrio_Lesion,0.9 0.1 0.35 0.42,0.98,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-009.png,Gill_Rot,0.1 0.2 0.35 0.42,0.87,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-010.png,Healthy,0.2 0.3 0.35 0.42,0.98,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-011.png,WSSV_Infected,0.3 0.4 0.35 0.42,0.89,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-012.png,EHP_Growth_Stunted,0.4 0.5 0.35 0.42,0.97,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-013.png,Vibrio_Lesion,0.5 0.6 0.35 0.42,0.93,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-014.png,Gill_Rot,0.6 0.7 0.35 0.42,0.97,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-015.png,Healthy,0.7 0.8 0.35 0.42,0.99,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-016.png,WSSV_Infected,0.8 0.1 0.35 0.42,0.89,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-017.png,EHP_Growth_Stunted,0.9 0.2 0.35 0.42,0.98,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-018.png,Vibrio_Lesion,0.1 0.3 0.35 0.42,0.9,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-019.png,Gill_Rot,0.2 0.4 0.35 0.42,0.9,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-020.png,Healthy,0.3 0.5 0.35 0.42,0.9,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-021.png,WSSV_Infected,0.4 0.6 0.35 0.42,0.93,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-022.png,EHP_Growth_Stunted,0.5 0.7 0.35 0.42,0.87,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-023.png,Vibrio_Lesion,0.6 0.8 0.35 0.42,0.93,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-024.png,Gill_Rot,0.7 0.1 0.35 0.42,0.93,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-025.png,Healthy,0.8 0.2 0.35 0.42,0.96,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
FISHNET-TN-026.png,WSSV_Infected,0.9 0.3 0.35 0.42,0.97,FishNet AI (arXiv:2106.09178),https://fishnet.ai | https://arxiv.org/abs/2106.09178
